"corpus","preloaded/pttenten20_fl5"
"subcorpus","-"
"concordance size","3610"
"query","Query:[lemma=""as|os|te|nos|vos|lhes""] [tag=""V.*""] [lemma=""para""][tag=""V.N.*""] within <doc (genre=""blog"") & (tld=""br"") />"
"Reference","Left","KWIC","Right"
"unicamp.br","Lobato e/ou por seus familiares. </s><s> Sobre estes documentos a família tem jurisdição e autorizou a divulgação. </s><s> Estamos","nos esforçando para conseguir","autorização junto aos titulares dos direitos dos outros documentos todos. </s><s> Há também documentos lobatianos"
"unicamp.br","recursos para a instalação de nove dessas unidades. ""É a conjugação desses e outros fatores que fará com que","nos capacitemos para ocupar","a posição de universidade de classe mundial"", finaliza. </s><s> A taxa de câmbio de Credit Suisse (1 CHF = 4.0434 PLN) é 2.34%"
"unicamp.br","do jornal comunitário como ferramenta para a promoção da auto-estima e da cidadania. ""Inicialmente, quando","nos reuníamos para definir","as pautas, os jovens sugeriram muitos temas relacionados à violência, pois isso fazia parte do cotidiano deles. </s><s> Em"
"unicamp.br","diplomática. </s><s> Apesar de tudo, temos nossos ''pelés'' e ''maradonas'' que produzem pesquisas importantes. </s><s> Se não","nos prepararmos para dar","condições aos jovens talentos para permanecer na região, passaremos a meio por cento"", observa Enio Candotti. </s>"
"unicamp.br","<s> Garcia confirma que o comércio mundial sofre hoje certo estancamento e no Brasil ele é limitado a 10 a 12% do PIB. </s><s> Devemos","nos esforçar para crescer",", já que isso é importante para enfrentar problemas conjunturais como o déficit no balanço de pagamentos, mas essa"
"unicamp.br","não considera grave a proximidade ao prazo de 2005 da Alca. </s><s> É preciso ficar claro que não estamos vivendo o dilema de","nos submeter para sobreviver","; não é verdadeira a condenação norte-americana de: ou vendemos na Alca ou na Antártica. </s><s> Temos possibilidade de"
"unicamp.br","o Palio elétrico, que na verdade resulta da conversão do modelo convencional. </s><s> Mas eles gostaram do nosso trabalho e","nos chamaram para conversar",", pois querem mesmo é desenvolver um carro-conceito elétrico"". </s><s> A nova versão do SuperMini O engenheiro Luciano Moraes"
"unicamp.br","(como formar leitores) e a internet. </s><s> Concordo plenamente que devemos aproveitar o que as novas tecnologias","nos apresentam para produzirmos","leitores e escritores. </s><s> Denise Brito Guia de plantas A Unicamp está de parabéns pelo lindo trabalho liderado pelos"
"igf.com.br","cessão que acostaram a peça de Agravo de Instrumento. </s><s> Este aviso é o ponto de base e sustentação do agravo e nela devemos","nos ater para distribuir","Justiça. </s><s> Vejamos: Deve-se se esclarecer que as cartas de Aviso de Cessão apontam que em data de........ houve a cessão"
"unicamp.br","retrospectivo. ""O trabalho de digitalização tem que ser feito aos poucos, dado o grande volume de documentos. </s><s> Estamos","nos esforçando para publicar","todas as teses defendidas no ano no menor tempo possível para acesso na Biblioteca Digital"", explica. </s><s> Algumas"
"unicamp.br","para a graduação inicial como uma espécie de reforço do ensino médio. ''''Algumas faculdades particulares já","nos procuraram para saber","se poderiam usar esse material para os seus cursos de graduação. </s><s> Todo material tem distribuição gratuita e ficará"
"unicamp.br","experiência que está sendo feita aqui, de certa maneira, pode ser aplicada em outras cidades. </s><s> Algumas, inclusive, têm","nos consultado para adotar","o programa. </s><s> O governo do Estado de São Paulo, por intermédio da secretária Maria Helena Castro, professora da Unicamp,"
"unicamp.br",", e eu diria que não terá resultados espetaculares, mas, e mais uma vez, apenas poderá esclarecer situações que","nos afligem para orientar","o pensamento e, no melhor dos casos, implementar alguma clareza nas ações. </s><s> Para tanto, seria, está claro, permitir que"
"unicamp.br","de perder grande parte deste acervo. </s><s> Ele nos chegou em duas levas, a primeira em 1989. </s><s> Depois, em 1999, quando o Ibope","nos contatou para entregar","a segunda remessa, o Arquivo Edgard Leuenroth vivia uma situação crítica, sem espaço para captar novos acervos, muito"
"unicamp.br","essa manifestação dentro de alguma outra doença, como é o caso da síndrome rara. </s><s> Quando foi feito o diagnóstico,","nos procuraram para ajudar","a estudar, diagnosticar e a entender a doença"", esclarece o professor da FOP. </s><s> O docente explica ainda que o tratamento"
"unicamp.br","empresa, uma vez que também precisamos buscar apoios e patrocínios. </s><s> Partimos de algumas ideias e fomos obrigados a","nos movimentar para viabilizá-las",""", completa Moutinho. </s><s> Segundo o capitão da equipe, Érico Ribeiro Fernandes, o protótipo construído pelo grupo tem"
"unicamp.br","essa parte de otimização física do sistema hidroelétrico. </s><s> P - Esses cálculos vêm sendo aplicados nas usinas? </s><s> R - A Duck","nos contratou para otimizar","o Paranapanema. </s><s> São oitos usinas. </s><s> Estamos fazendo a otimização e o gerenciamento dos reservatórios três em oito"
"unicamp.br","existência econômica. ""Se vamos à essência de nossa formação"", escreve um autor recente, ""veremos que na realidade","nos constituímos para fornecer","açúcar, tabaco, alguns outros gêneros; mais tarde ouro e diamantes; depois, algodão e, em seguida café, para o"
"unicamp.br","regulação. ""Todos farão experimentos baseados no mesmo protocolo e com a mesma tecnologia. </s><s> Depois de algum tempo, nós","nos reuniremos para confrontar","os resultados, de modo a identificar acertos e discrepâncias. </s><s> O objetivo é robustecer os métodos de tratamento para"
"unicamp.br","da UPA há pelo menos cinco anos. </s><s> E os alunos têm se mostrado cada vez mais curiosos quanto ao evento e têm espontaneamente","nos procurado para prestigiá-lo",". </s><s> Os nossos alunos têm obtido bons resultados nos Vestibulares e no Enem"", revela. ""Esperamos que muitos deles se"
"unicamp.br","esses recobrimentos para células tumorais. </s><s> Não deixamos isso de lado, mas a emergência da pandemia fez com que nós","nos flexibilizássemos para poder","prover alguma solução direcionada"". </s><s> Já o CoronaYeast é um protótipo de teste para detecção do coronavírus que utiliza"
"unicamp.br","e competências em curtíssimo espaço. </s><s> É um momento de grande solidariedade, fantástico! </s><s> Nós podemos ou precisamos","nos isolar para atenuar","os efeitos da pandemia, mas o mundo precisará se unir, globalizar para melhor enfrentar futuros ataques virais. </s><s> As"
"unicamp.br","em sua quarta onda – considerando as eleições presidenciais daquele ano e as de 2006, 2010 e 2014. ""Estamos","nos preparando para ir","a campo em 2018. </s><s> Nosso estudo contribuiu para identificar fundamentos das preferências políticas no país e em"
"unicamp.br","de opinarmos como amicus curiae num tema de grande repercussão, como foi o julgamento do ensino religioso. </s><s> Precisamos","nos organizar para sermos","figura constante nestes espaços, forçando o diálogo mais próximo entre sociedade e universidade. </s><s> JU – Qual o papel do"
"unicamp.br","e pós a atuarem na área e mais: ""Muitos dentistas, ex-alunos da FOP e do curso de especialização ou estagiários do Cepae","nos procuram para informar","que estão aplicando a integralidade nos postos de saúde onde atuam"", relata Luciana. ""Não vemos o ser humano somente"
"mdig.com.br","DEIXAR A PESSOA AGREDIDA COM MEDO, MUDA, SEM VOZ. </s><s> OS TIRANOS, DITADORES E LIDERES TENTAM ATRAVÉS DE PUNIÇÕES DESTE TIPO","NOS CALAR PARA TER","MAIS PODER. </s><s> AS RELIGIÕES SEMPRE TROUXERAM GUERRA. </s><s> QUANTAS RUIVAS FORAM QUEIMADAS? </s><s> QUANTAS PORTADORES DE"
"mdig.com.br","para o shoping, o que você acha. </s><s> Nisso entra minha mãe e diz: -Que indecente meu filho, vistasse que o Roger seu amigo esta","te esperando para irem","a praia com o Romario, você sabe: -Para jogar futevolei! -Mas mãe, diz pro Roger que hoje não posso, tenho que levar a Debo"
"mdig.com.br","tempo enquanto uma das mulheres navegava em sua prancha. </s><s> Este alucinante momento é uma das maravilhas que o planeta","nos brinda para servir","como um lembrete que vivemos em uma comunidade diversa, mas igualmente valiosa, tanto na terra como na água. </s><s> Ei você... </s>"
"mdig.com.br","a mão em você... você ficaria com raiva? </s><s> Sim? </s><s> Mas depois você vai soltar essa raiva na minha cama, correto?"" </s><s> - ""Se eu","te pedisse para namorar","comigo a resposta para essa pergunta seria a mesma para essa pergunta?"" </s><s> - ""Se meus pensamentos tivessem Twitter, seu"
"mdig.com.br","e destacar o absurdo das situações mais comuns."" </s><s> O absurdo da dinâmica social é uma forte corrente no seu trabalho, que","nos pede para rir","de nós mesmos e refletir sobre nossos próprios comportamentos. </s><s> Veja mais de seu trabalho de rua abaixo. </s><s> Na última noite"
"mdig.com.br","e incontrolável? </s><s> Vai ver, é esta consciência, a do papel que espécies como a nossa seriam capazes de desempenhar, que","nos falta para dar","sentido à nossa existência enquanto espécie. </s><s> Estaríamos, então evoluindo no sentido de sermos capazes de nos"
"mdig.com.br","na cabeça de Truman: ""Agradecemos a Deus pela bomba ter vindo a nós ao invés de nossos inimigos; e oramos para que Ele","nos guie para usá-la","a Sua maneira e com Seus propósitos..."" </s><s> A 70 anos do acontecimento não nos resta mais do que exigir um desarmamento geral"
"mdig.com.br","melhor que podemos fazer. </s><s> Aprendi que meu melhor amigo e eu podemos fazer qualquer coisa, ou coisa nenhuma e mesmo assim","nos divertimos para valer",". </s><s> Aprendi que nosso passado e as circunstâncias poderiam ter influenciado quem somos, mas somos responsáveis por quem"
"mdig.com.br","existe , sabe tudo tem uma explicação cientifica , nós vivemos para cumprir nossas necessidades , e não porque deus","nos mandou para fazer","algo de especial na vida. </s><s> Somos apenas animais, alguns sofrem de doenças crônicas, essa coisa de falar que é o demonio é"
"mdig.com.br",":09"" Organizações Tabajara... </s><s> fdsfsfc em 22 de setembro de 2013 às 19:50:21"" Caro Amigo eu abri um bar chamado CU . </s><s> Estou","te convidando para ir","tomar uma lá. </s><s> JORGE RIBEIRO em 20 de junho de 2013 às 10:24:16"" Legal. rsrsrsrsrsrsr Logo vi que era brincadeira só pelo"
"mdig.com.br","é o ponto central, o criado ou o criador? 3o A importancia do ser humano é tanta e única para Deus que no começo","nos criou para desfrutarmos","de toda a sua gloria, mas a criatura por livre vontade renegou o criador. </s><s> Mas mesmo assim Deus, mesmo sendo renegado,"
"mdig.com.br","um bichinho. </s><s> Lampa em 27 de agosto de 2007 às 15:55:03"" Lene, Daniela, Loira inteligente, voces tinham que ver no dia que","nos reunimos para tomar","cerveja junto ( Lampa, Evil, Zequinha e Capitão Zero ) vou dizer uma coisa haja cerveja, nos tomamos todas fora as"
"mdig.com.br","espiritual na estatura de Jesus,chegará um momento que precisará de um alimento mais sólido de novo as escrituras","nos encorajará para fazermos","um sacrifício e ainda que seja com dores de um supliciente o fará pela alegria do resplendor Divino o qual com certeza"
"mdig.com.br","de seu próprio ego, na verdade dra, a senhora serviu para o diversão de muitos, pois sua INTELIGENCIA tão ressaltada , só","te serviu para dar","audiência a essa pagina, se vc notar também essa pagina é uma das que mais tem comentários e a maioria são atrás da senhora"
"mdig.com.br","a seus pais que Reece tinha poucas semanas de vida. </s><s> - ""Quando soubemos, tentamos fazer tudo aquilo que ele queria,","nos esforçamos para realizar","todos os seus desejos antes de nos deixar"", sustentou sua mãe. </s><s> E entre os desejos do garoto estava o de recuperar a grande"
"mdig.com.br",". </s><s> Crescemos. </s><s> Na adolescência queremos nos adequar aos padrões da ditadura da moda, aí passamos fome, malhamos,","nos matamos para ficarmos","esteticamente lindos. </s><s> Já adultos e com um pouco de juízo e auto-estima, cuidamos da saúde. </s><s> Alimentação controlada,"
"mdig.com.br","utópico, eu até ia te criticar com o que você disse(sobre o que você disse em relação aos impostos, pois aqui em casa nós","nos fuedmos para pagar","os impostos catolicamente), mas parando para pensar, você está certo, o melhor do Brasil é o brasileiro e o pior também! </s>"
"mdig.com.br",":27"" Luna, Ele não pode indicar o caminho com migalhas de pão, a mãe dele pode achar que ele virou gay. </s><s> Nós é que temos de","nos esfolar para achar","essas fotos para depois mandá-las para ele para depois ele postá-las para aí nós vermos. </s><s> LukeSchimmel em 11 de"
"mdig.com.br",", calhada seca, quibe cru, e tem um outro que gosta de suco de banana, ve se pode este tipo de coisa. </s><s> Zequinha estamos","te esperando para tomar","aquela cerveja. </s><s> Fraternos Abraços. </s><s> Fábio em 03 de agosto de 2007 às 13:13:51"" nanana.. hehehe.. pois eh.. soh"
"mdig.com.br","ser vista também como um vício e quando o ambiente em que vivemos nos proporciona uma predisposição a isso, facilmente","nos corrompemos para subir","e obter poder. </s><s> Para ilustrar de como este sentimento transforma as pessoas, Phil e Olly (Phil Sansom e Olly Williams)"
